"Colony.no.","Raw_file_name","Date_footage","Timepoint","Your_initials","Video_time_stamp","Event","Activity","Pollen_foraging","Standardized_time","...11","WGT","treatment","Obs_Duration","Pollen_foraging_binary","weight","enter_exit_binary","DateTime","RECORD","BattV_Avg","PTemp_C_Avg (Deg C) [Avg]","Air_Temp_Avg","RH (%) [Smp]","SlrW_Avg (W/m^2) [Avg]","SlrMJ_Tot (MJ/m^2) [Tot]","Grass_Temp_Avg (Deg C) [Avg]","Soil_Temp_2in_Avg (Deg C) [Avg]","Soil_Temp_4in_Avg (Deg C) [Avg]","WindDir (Degrees) [Smp]","WS_kph_ (kilometers/hour) [Avg]","Rain_mm_Tot (mm) [Tot]","...15","week"
1,"SUNP0001.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:45:36,"entrance_none",1,"no",1158,NA,1,"Control",3600,0,1,1,2024-05-29 11:45:36,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0001.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:46:25,"exit",0,"NA",1207,NA,1,"Control",3600,NA,1,0,2024-05-29 11:46:25,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0001.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:46:30,"exit",0,"NA",1212,NA,1,"Control",3600,NA,1,0,2024-05-29 11:46:30,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0001.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:46:59,"entrance_pollen",1,"yes",1241,NA,1,"Control",3600,1,1,1,2024-05-29 11:46:59,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0001.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:47:58,"entrance_pollen",1,"yes",1300,NA,1,"Control",3600,1,1,1,2024-05-29 11:47:58,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0001.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:48:05,"exit",0,"NA",1307,NA,1,"Control",3600,NA,1,0,2024-05-29 11:48:05,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0001.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:48:37,"entrance_none",1,"no",1339,NA,1,"Control",3600,0,1,1,2024-05-29 11:48:37,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0001.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:48:49,"entrance_pollen",1,"yes",1351,NA,1,"Control",3600,1,1,1,2024-05-29 11:48:49,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0001.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:49:01,"entrance_pollen",1,"yes",1363,NA,1,"Control",3600,1,1,1,2024-05-29 11:49:01,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0001.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:49:03,"exit",0,"NA",1365,NA,1,"Control",3600,NA,1,0,2024-05-29 11:49:03,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0001.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:49:04,"exit",0,"NA",1366,NA,1,"Control",3600,NA,1,0,2024-05-29 11:49:04,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0001.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:49:59,"entrance_none",1,"no",1421,NA,1,"Control",3600,0,1,1,2024-05-29 11:49:59,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:50:30,"exit",0,"NA",1452,NA,1,"Control",3600,NA,1,0,2024-05-29 11:50:30,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:52:18,"entrance_none",1,"no",1560,NA,1,"Control",3600,0,1,1,2024-05-29 11:52:18,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:52:19,"entrance_pollen",1,"yes",1561,NA,1,"Control",3600,1,1,1,2024-05-29 11:52:19,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:52:21,"exit",0,"NA",1563,NA,1,"Control",3600,NA,1,0,2024-05-29 11:52:21,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:52:28,"exit",0,"NA",1570,NA,1,"Control",3600,NA,1,0,2024-05-29 11:52:28,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:52:52,"entrance_pollen",1,"yes",1594,NA,1,"Control",3600,1,1,1,2024-05-29 11:52:52,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:52:53,"entrance_none",1,"no",1595,NA,1,"Control",3600,0,1,1,2024-05-29 11:52:53,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:53:01,"exit",0,"NA",1603,NA,1,"Control",3600,NA,1,0,2024-05-29 11:53:01,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:53:05,"exit",0,"NA",1607,NA,1,"Control",3600,NA,1,0,2024-05-29 11:53:05,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:53:44,"entrance_pollen",1,"yes",1646,NA,1,"Control",3600,1,1,1,2024-05-29 11:53:44,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:53:47,"exit",0,"NA",1649,NA,1,"Control",3600,NA,1,0,2024-05-29 11:53:47,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:54:15,"exit",0,"NA",1677,NA,1,"Control",3600,NA,1,0,2024-05-29 11:54:15,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:54:26,"entrance_pollen",1,"yes",1688,NA,1,"Control",3600,1,1,1,2024-05-29 11:54:26,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:54:47,"exit",0,"NA",1709,NA,1,"Control",3600,NA,1,0,2024-05-29 11:54:47,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:55:02,"entrance_pollen",1,"yes",1724,NA,1,"Control",3600,1,1,1,2024-05-29 11:55:02,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:55:30,"entrance_pollen",1,"yes",1752,NA,1,"Control",3600,1,1,1,2024-05-29 11:55:30,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:55:57,"exit",0,"NA",1779,NA,1,"Control",3600,NA,1,0,2024-05-29 11:55:57,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:56:10,"exit",0,"NA",1792,NA,1,"Control",3600,NA,1,0,2024-05-29 11:56:10,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:56:11,"entrance_pollen",1,"yes",1793,NA,1,"Control",3600,1,1,1,2024-05-29 11:56:11,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:56:37,"exit",0,"NA",1819,NA,1,"Control",3600,NA,1,0,2024-05-29 11:56:37,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:57:19,"exit",0,"NA",1861,NA,1,"Control",3600,NA,1,0,2024-05-29 11:57:19,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:57:30,"exit",0,"NA",1872,NA,1,"Control",3600,NA,1,0,2024-05-29 11:57:30,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:57:54,"exit",0,"NA",1896,NA,1,"Control",3600,NA,1,0,2024-05-29 11:57:54,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:57:59,"exit",0,"NA",1901,NA,1,"Control",3600,NA,1,0,2024-05-29 11:57:59,129906,13.49,22.19,16.86,65.66,536.4,1.931,18.34,15.45,14.85,209.1,5.669,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:59:05,"entrance_pollen",1,"yes",1967,NA,1,"Control",3600,1,1,1,2024-05-29 11:59:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:59:25,"exit",0,"NA",1987,NA,1,"Control",3600,NA,1,0,2024-05-29 11:59:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:59:29,"entrance_none",1,"no",1991,NA,1,"Control",3600,0,1,1,2024-05-29 11:59:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:59:35,"entrance_pollen",1,"yes",1997,NA,1,"Control",3600,1,1,1,2024-05-29 11:59:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 11:59:48,"exit",0,"NA",2010,NA,1,"Control",3600,NA,1,0,2024-05-29 11:59:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:00:00,"entrance_none",1,"no",2022,NA,1,"Control",3600,0,1,1,2024-05-29 12:00:00,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:00:12,"entrance_pollen",1,"yes",2034,NA,1,"Control",3600,1,1,1,2024-05-29 12:00:12,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:00:57,"exit",0,"NA",2079,NA,1,"Control",3600,NA,1,0,2024-05-29 12:00:57,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:01:24,"entrance_none",1,"no",2106,NA,1,"Control",3600,0,1,1,2024-05-29 12:01:24,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:01:41,"entrance_none",1,"no",2123,NA,1,"Control",3600,0,1,1,2024-05-29 12:01:41,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:02:11,"entrance_pollen",1,"yes",2153,NA,1,"Control",3600,1,1,1,2024-05-29 12:02:11,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:02:13,"exit",0,"NA",2155,NA,1,"Control",3600,NA,1,0,2024-05-29 12:02:13,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:02:14,"exit",0,"NA",2156,NA,1,"Control",3600,NA,1,0,2024-05-29 12:02:14,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:02:28,"exit",0,"NA",2170,NA,1,"Control",3600,NA,1,0,2024-05-29 12:02:28,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:02:29,"entrance_pollen",1,"yes",2171,NA,1,"Control",3600,1,1,1,2024-05-29 12:02:29,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:02:39,"entrance_pollen",1,"yes",2181,NA,1,"Control",3600,1,1,1,2024-05-29 12:02:39,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:02:54,"entrance_pollen",1,"yes",2196,NA,1,"Control",3600,1,1,1,2024-05-29 12:02:54,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:03:01,"exit",0,"NA",2203,NA,1,"Control",3600,NA,1,0,2024-05-29 12:03:01,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:03:15,"entrance_pollen",1,"yes",2217,NA,1,"Control",3600,1,1,1,2024-05-29 12:03:15,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:03:23,"entrance_pollen",1,"yes",2225,NA,1,"Control",3600,1,1,1,2024-05-29 12:03:23,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:03:31,"exit",0,"NA",2233,NA,1,"Control",3600,NA,1,0,2024-05-29 12:03:31,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:03:45,"exit",0,"NA",2247,NA,1,"Control",3600,NA,1,0,2024-05-29 12:03:45,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:04:13,"entrance_none",1,"no",2275,NA,1,"Control",3600,0,1,1,2024-05-29 12:04:13,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:04:14,"entrance_pollen",1,"yes",2276,NA,1,"Control",3600,1,1,1,2024-05-29 12:04:14,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:04:17,"entrance_pollen",1,"yes",2279,NA,1,"Control",3600,1,1,1,2024-05-29 12:04:17,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:04:18,"entrance_pollen",1,"yes",2280,NA,1,"Control",3600,1,1,1,2024-05-29 12:04:18,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:05:45,"entrance_pollen",1,"yes",2367,NA,1,"Control",3600,1,1,1,2024-05-29 12:05:45,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:05:55,"entrance_pollen",1,"yes",2377,NA,1,"Control",3600,1,1,1,2024-05-29 12:05:55,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:05:56,"exit",0,"NA",2378,NA,1,"Control",3600,NA,1,0,2024-05-29 12:05:56,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:05:59,"exit",0,"NA",2381,NA,1,"Control",3600,NA,1,0,2024-05-29 12:05:59,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:06:13,"exit",0,"NA",2395,NA,1,"Control",3600,NA,1,0,2024-05-29 12:06:13,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:06:22,"entrance_pollen",1,"yes",2404,NA,1,"Control",3600,1,1,1,2024-05-29 12:06:22,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:06:35,"exit",0,"NA",2417,NA,1,"Control",3600,NA,1,0,2024-05-29 12:06:35,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:07:00,"entrance_pollen",1,"yes",2442,NA,1,"Control",3600,1,1,1,2024-05-29 12:07:00,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:07:19,"exit",0,"NA",2461,NA,1,"Control",3600,NA,1,0,2024-05-29 12:07:19,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:07:42,"entrance_pollen",1,"yes",2484,NA,1,"Control",3600,1,1,1,2024-05-29 12:07:42,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:08:02,"entrance_pollen",1,"yes",2504,NA,1,"Control",3600,1,1,1,2024-05-29 12:08:02,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:08:14,"exit",0,"NA",2516,NA,1,"Control",3600,NA,1,0,2024-05-29 12:08:14,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:08:26,"entrance_none",1,"no",2528,NA,1,"Control",3600,0,1,1,2024-05-29 12:08:26,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:08:47,"entrance_pollen",1,"yes",2549,NA,1,"Control",3600,1,1,1,2024-05-29 12:08:47,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:08:56,"exit",0,"NA",2558,NA,1,"Control",3600,NA,1,0,2024-05-29 12:08:56,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:09:11,"exit",0,"NA",2573,NA,1,"Control",3600,NA,1,0,2024-05-29 12:09:11,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:09:30,"exit",0,"NA",2592,NA,1,"Control",3600,NA,1,0,2024-05-29 12:09:30,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:09:35,"exit",0,"NA",2597,NA,1,"Control",3600,NA,1,0,2024-05-29 12:09:35,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:09:51,"entrance_pollen",1,"yes",2613,NA,1,"Control",3600,1,1,1,2024-05-29 12:09:51,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:09:59,"exit",0,"NA",2621,NA,1,"Control",3600,NA,1,0,2024-05-29 12:09:59,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:10:19,"entrance_none",1,"no",2641,NA,1,"Control",3600,0,1,1,2024-05-29 12:10:19,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:10:28,"exit",0,"NA",2650,NA,1,"Control",3600,NA,1,0,2024-05-29 12:10:28,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:11:06,"entrance_pollen",1,"yes",2688,NA,1,"Control",3600,1,1,1,2024-05-29 12:11:06,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:11:09,"exit",0,"NA",2691,NA,1,"Control",3600,NA,1,0,2024-05-29 12:11:09,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:11:22,"exit",0,"NA",2704,NA,1,"Control",3600,NA,1,0,2024-05-29 12:11:22,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:11:37,"entrance_pollen",1,"yes",2719,NA,1,"Control",3600,1,1,1,2024-05-29 12:11:37,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:11:48,"entrance_pollen",1,"yes",2730,NA,1,"Control",3600,1,1,1,2024-05-29 12:11:48,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:11:55,"entrance_pollen",1,"yes",2737,NA,1,"Control",3600,1,1,1,2024-05-29 12:11:55,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:12:03,"exit",0,"NA",2745,NA,1,"Control",3600,NA,1,0,2024-05-29 12:12:03,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:12:08,"entrance_pollen",1,"yes",2750,NA,1,"Control",3600,1,1,1,2024-05-29 12:12:08,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
1,"SUNP0002.AVI",2024-05-29,"timepoint_2","LHT",1899-12-31 12:12:18,"exit",0,"NA",2760,NA,1,"Control",3600,NA,1,0,2024-05-29 12:12:18,129907,13.46,23.93,17.79,57.82,703.1,2.531,19.16,16.21,15.28,21.4,5.85,0,NA,2
